transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount,ingest_date
2476,1020,299,2026-01-12,7,11.26,0.0,2026-01-26 17:43:19.366996
2477,552,194,2025-09-01,6,353.17,0.0,2026-01-26 17:43:19.366996
2478,382,718,2025-01-15,5,72.59,0.0,2026-01-26 17:43:19.366996
2482,1123,933,2025-08-16,1,229.835,0.0,2026-01-26 17:43:19.366996
2483,745,447,2025-11-02,2,89.36,0.0,2026-01-26 17:43:19.366996
2488,200,1122,2024-09-10,1,219.81,12.53,2026-01-26 17:43:19.366996
2490,299,854,2024-09-12,3,353.79,48.64,2026-01-26 17:43:19.366996
131,948,1199,2025-07-02,5,185.12,0.0,2026-01-26 17:43:19.366996
2497,1102,716,2026-01-06,3,421.26,0.0,2026-01-26 17:43:19.366996
2503,879,419,2024-09-14,10,379.93,46.86,2026-01-26 17:43:19.366996
2504,1054,909,2024-07-01,9,322.65,0.0,2026-01-26 17:43:19.366996
2505,571,703,2024-03-15,2,496.24,47.86,2026-01-26 17:43:19.366996
2506,488,527,2024-07-27,3,305.12,0.0,2026-01-26 17:43:19.366996
2514,738,1112,2025-07-17,4,273.43,0.0,2026-01-26 17:43:19.366996
2518,46,830,2025-03-18,4,328.41,0.0,2026-01-26 17:43:19.366996
2522,1106,278,2025-10-22,5,116.02,0.0,2026-01-26 17:43:19.366996
2524,1120,557,2024-06-24,3,434.91,0.0,2026-01-26 17:43:19.366996
2529,769,1091,2024-09-22,9,179.47,0.0,2026-01-26 17:43:19.366996
2531,1159,850,2025-06-13,7,423.02,22.96,2026-01-26 17:43:19.366996
2533,903,357,2024-11-21,1,271.11,0.0,2026-01-26 17:43:19.366996
2534,345,805,2024-11-01,6,143.1,0.0,2026-01-26 17:43:19.366996
2536,380,659,2025-03-31,8,214.41,0.0,2026-01-26 17:43:19.366996
2541,101,65,2024-02-17,7,495.6,0.0,2026-01-26 17:43:19.366996
2542,1158,244,2025-11-26,2,340.03,0.0,2026-01-26 17:43:19.366996
2545,625,1154,2025-09-18,5,397.87,0.0,2026-01-26 17:43:19.366996
2546,864,1134,2025-05-07,5,421.14,0.0,2026-01-26 17:43:19.366996
2552,1134,519,2024-11-26,9,356.96,0.0,2026-01-26 17:43:19.366996
2557,1178,954,2025-01-06,8,462.97,0.0,2026-01-26 17:43:19.366996
2560,776,849,2025-07-20,8,343.42,0.0,2026-01-26 17:43:19.366996
2565,566,632,2024-04-16,8,162.23,0.0,2026-01-26 17:43:19.366996
80,55,1168,2025-09-26,2,301.81,0.0,2026-01-26 17:43:19.366996
16,1198,105,2025-07-26,2,229.835,0.0,2026-01-26 17:43:19.366996
2572,947,241,2024-06-12,3,294.43,0.0,2026-01-26 17:43:19.366996
2578,734,830,2025-04-01,5,454.31,0.0,2026-01-26 17:43:19.366996
2580,530,1171,2025-05-19,10,361.85,0.0,2026-01-26 17:43:19.366996
2585,832,1121,2024-09-20,10,20.0,22.01,2026-01-26 17:43:19.366996
2591,206,247,2024-05-18,5,145.71,0.0,2026-01-26 17:43:19.366996
2596,1176,890,2025-10-01,10,469.57,0.0,2026-01-26 17:43:19.366996
2601,1137,1118,2025-09-09,9,87.77,0.0,2026-01-26 17:43:19.366996
2604,843,529,2024-05-11,7,451.23,0.0,2026-01-26 17:43:19.366996
2606,1003,907,2025-12-26,1,186.68,12.35,2026-01-26 17:43:19.366996
2611,268,990,2025-04-16,6,298.54,0.0,2026-01-26 17:43:19.366996
2614,1112,639,2024-04-14,7,315.71,0.0,2026-01-26 17:43:19.366996
2615,851,803,2024-03-15,3,361.84,0.0,2026-01-26 17:43:19.366996
2616,924,252,2025-01-15,4,229.835,0.0,2026-01-26 17:43:19.366996
2617,205,65,2025-08-27,6,132.21,0.0,2026-01-26 17:43:19.366996
2622,1152,1113,2024-10-14,8,255.05,0.0,2026-01-26 17:43:19.366996
2627,819,425,2025-06-07,3,194.56,29.57,2026-01-26 17:43:19.366996
2628,1005,777,2024-01-26,2,175.66,0.85,2026-01-26 17:43:19.366996
2629,934,106,2024-03-01,3,250.13,36.99,2026-01-26 17:43:19.366996
2631,656,860,2024-05-03,5,78.87,29.19,2026-01-26 17:43:19.366996
2634,748,937,2025-09-14,1,337.26,0.0,2026-01-26 17:43:19.366996
2635,913,791,2025-12-11,2,229.835,0.42,2026-01-26 17:43:19.366996
2640,1057,1126,2024-12-27,10,367.08,45.28,2026-01-26 17:43:19.366996
33,1137,951,2024-07-02,9,182.15,0.0,2026-01-26 17:43:19.366996
2646,1133,660,2025-06-19,9,201.3,0.0,2026-01-26 17:43:19.366996
2653,386,363,2024-03-19,3,490.17,36.3,2026-01-26 17:43:19.366996
2656,248,1038,2024-05-12,3,196.2,0.0,2026-01-26 17:43:19.366996
2660,1109,1198,2025-08-07,4,75.21,0.0,2026-01-26 17:43:19.366996
2664,1060,1134,2025-01-03,1,417.75,0.0,2026-01-26 17:43:19.366996
2670,112,725,2024-03-29,2,365.11,0.0,2026-01-26 17:43:19.366996
2671,543,1080,2025-11-13,7,261.01,0.0,2026-01-26 17:43:19.366996
2674,623,155,2024-06-09,8,444.22,0.0,2026-01-26 17:43:19.366996
2678,1077,295,2025-07-22,1,99.58,0.0,2026-01-26 17:43:19.366996
2683,1129,335,2024-03-25,9,143.45,0.0,2026-01-26 17:43:19.366996
2684,136,944,2025-10-04,7,121.66,0.0,2026-01-26 17:43:19.366996
2686,997,1197,2025-07-31,1,254.63,0.0,2026-01-26 17:43:19.366996
2687,977,155,2024-03-07,3,160.79,0.0,2026-01-26 17:43:19.366996
2691,1175,587,2024-11-06,3,229.835,0.0,2026-01-26 17:43:19.366996
2694,869,280,2025-02-03,2,295.4,0.0,2026-01-26 17:43:19.366996
2696,314,1105,2024-10-27,1,229.835,6.93,2026-01-26 17:43:19.366996
2697,787,159,2025-11-29,4,80.92,11.6,2026-01-26 17:43:19.366996
2704,1198,201,2025-03-11,7,229.835,0.0,2026-01-26 17:43:19.366996
2707,955,721,2024-10-21,10,229.835,0.0,2026-01-26 17:43:19.366996
2715,115,1176,2024-09-08,3,185.73,0.0,2026-01-26 17:43:19.366996
2719,420,632,2026-01-22,9,180.36,0.0,2026-01-26 17:43:19.366996
2722,1130,9,2024-07-05,2,155.28,9.67,2026-01-26 17:43:19.366996
2725,729,299,2024-03-04,3,12.74,0.0,2026-01-26 17:43:19.366996
2731,1084,1116,2025-08-13,9,229.835,0.0,2026-01-26 17:43:19.366996
2732,149,176,2025-12-28,9,346.63,5.56,2026-01-26 17:43:19.366996
2738,1105,1019,2025-06-28,3,179.27,0.0,2026-01-26 17:43:19.366996
2741,1017,284,2025-06-03,4,204.49,0.0,2026-01-26 17:43:19.366996
2743,771,1160,2024-09-10,5,20.09,19.31,2026-01-26 17:43:19.366996
2745,168,663,2025-09-01,4,139.43,0.0,2026-01-26 17:43:19.366996
2749,1118,824,2024-07-18,10,20.0,0.0,2026-01-26 17:43:19.366996
2750,321,425,2024-11-16,7,77.58,0.0,2026-01-26 17:43:19.366996
2752,1187,914,2024-11-18,3,249.38,0.0,2026-01-26 17:43:19.366996
2754,1124,479,2025-06-23,8,66.93,0.0,2026-01-26 17:43:19.366996
2759,1168,498,2024-09-24,8,185.47,0.0,2026-01-26 17:43:19.366996
2763,149,1139,2025-06-30,9,380.96,0.0,2026-01-26 17:43:19.366996
2765,1173,19,2024-02-17,10,314.49,0.0,2026-01-26 17:43:19.366996
2766,1132,1146,2025-09-10,5,329.66,0.0,2026-01-26 17:43:19.366996
2767,1144,483,2025-10-17,5,435.0,0.0,2026-01-26 17:43:19.366996
2771,1190,196,2025-11-20,10,354.25,0.0,2026-01-26 17:43:19.366996
2772,1146,170,2024-03-23,8,161.97,29.21,2026-01-26 17:43:19.366996
2775,408,1078,2024-10-17,10,435.8,0.0,2026-01-26 17:43:19.366996
2781,707,121,2025-07-03,8,397.2,0.0,2026-01-26 17:43:19.366996
2783,1047,1108,2025-03-03,9,211.18,0.0,2026-01-26 17:43:19.366996
2785,1195,835,2024-06-02,6,426.6,0.0,2026-01-26 17:43:19.366996
190,1103,524,2024-04-20,4,101.9,0.0,2026-01-26 17:43:19.366996
2790,724,468,2025-02-06,9,465.18,0.0,2026-01-26 17:43:19.366996
2797,735,663,2025-12-24,3,175.54,26.59,2026-01-26 17:43:19.366996
74,969,830,2024-10-10,10,20.0,17.85,2026-01-26 17:43:19.366996
2799,718,299,2025-04-25,6,229.835,0.0,2026-01-26 17:43:19.366996
2803,924,613,2024-09-12,9,353.33,0.0,2026-01-26 17:43:19.366996
2804,1188,483,2025-12-28,7,20.0,0.0,2026-01-26 17:43:19.366996
2811,1108,921,2025-03-10,8,229.835,0.0,2026-01-26 17:43:19.366996
2814,1168,593,2024-04-22,2,271.1,0.0,2026-01-26 17:43:19.366996
2824,106,830,2024-02-05,5,368.9,0.0,2026-01-26 17:43:19.366996
2830,592,861,2024-05-01,5,141.64,0.0,2026-01-26 17:43:19.366996
2831,513,241,2026-01-12,10,90.54,0.0,2026-01-26 17:43:19.366996
2835,1181,373,2024-10-20,8,383.94,0.0,2026-01-26 17:43:19.366996
2841,607,291,2025-01-12,5,229.835,0.0,2026-01-26 17:43:19.366996
2843,494,284,2025-01-20,1,210.1,0.0,2026-01-26 17:43:19.366996
2848,306,46,2025-10-05,3,55.12,21.16,2026-01-26 17:43:19.366996
2850,621,1166,2025-09-08,2,441.23,14.24,2026-01-26 17:43:19.366996
2851,629,1180,2024-05-27,3,199.8,0.0,2026-01-26 17:43:19.366996
2853,331,1195,2024-10-20,1,229.835,1.53,2026-01-26 17:43:19.366996
2855,725,1145,2025-12-03,9,248.59,0.0,2026-01-26 17:43:19.366996
2857,371,1152,2024-11-30,7,132.16,0.0,2026-01-26 17:43:19.366996
2860,1078,1186,2024-05-03,8,83.08,28.04,2026-01-26 17:43:19.366996
2861,1131,760,2025-03-06,9,443.25,0.0,2026-01-26 17:43:19.366996
2863,1180,846,2024-04-10,9,299.75,41.81,2026-01-26 17:43:19.366996
2868,1113,630,2024-11-16,7,181.76,0.0,2026-01-26 17:43:19.366996
2869,1129,139,2025-06-09,10,20.0,0.0,2026-01-26 17:43:19.366996
2872,892,761,2025-01-14,4,250.03,0.0,2026-01-26 17:43:19.366996
2873,233,123,2024-08-22,9,150.95,0.0,2026-01-26 17:43:19.366996
2878,799,1164,2025-09-15,5,292.83,0.0,2026-01-26 17:43:19.366996
2880,1110,624,2024-07-10,3,279.8,0.0,2026-01-26 17:43:19.366996
2886,827,1034,2025-11-09,3,305.12,0.0,2026-01-26 17:43:19.366996
2889,853,178,2024-02-05,6,229.835,0.0,2026-01-26 17:43:19.366996
2894,241,961,2024-12-27,2,193.18,0.0,2026-01-26 17:43:19.366996
2901,910,41,2024-11-03,6,40.22,0.0,2026-01-26 17:43:19.366996
2905,420,425,2025-06-12,8,65.52,0.0,2026-01-26 17:43:19.366996
2911,1180,345,2025-05-14,1,44.19,44.93,2026-01-26 17:43:19.366996
2912,1167,423,2026-01-24,1,126.81,0.0,2026-01-26 17:43:19.366996
47,447,658,2025-03-07,4,378.66,0.0,2026-01-26 17:43:19.366996
2919,1116,733,2024-09-28,1,438.45,0.0,2026-01-26 17:43:19.366996
2920,1012,725,2024-01-31,6,229.59,0.0,2026-01-26 17:43:19.366996
186,7,1111,2024-05-08,2,174.29,0.0,2026-01-26 17:43:19.366996
2925,83,425,2024-12-31,1,12.76,0.0,2026-01-26 17:43:19.366996
2927,833,1125,2024-06-14,8,256.22,33.69,2026-01-26 17:43:19.366996
2930,357,891,2025-09-03,8,246.45,1.85,2026-01-26 17:43:19.366996
2931,1200,69,2025-06-25,4,410.75,0.0,2026-01-26 17:43:19.366996
2935,1168,155,2024-05-29,10,8.34,0.0,2026-01-26 17:43:19.366996
2937,398,800,2024-02-22,10,229.835,0.0,2026-01-26 17:43:19.366996
2940,4,854,2025-08-07,7,206.4,0.0,2026-01-26 17:43:19.366996
2941,1182,731,2024-05-04,5,423.63,0.0,2026-01-26 17:43:19.366996
2942,3,1029,2025-09-23,10,424.62,0.0,2026-01-26 17:43:19.366996
2947,19,860,2024-06-18,7,259.23,0.0,2026-01-26 17:43:19.366996
2949,1138,231,2025-06-06,5,435.95,0.0,2026-01-26 17:43:19.366996
2951,561,607,2024-05-25,7,359.26,0.0,2026-01-26 17:43:19.366996
2957,202,1132,2025-12-22,9,497.1,12.56,2026-01-26 17:43:19.366996
2960,1196,840,2025-04-13,2,389.92,0.0,2026-01-26 17:43:19.366996
160,17,1112,2024-09-17,9,199.28,0.0,2026-01-26 17:43:19.366996
2971,987,1182,2024-11-16,3,235.5,47.68,2026-01-26 17:43:19.366996
2972,670,990,2026-01-02,1,158.58,0.0,2026-01-26 17:43:19.366996
126,1097,937,2024-04-07,4,351.95,8.22,2026-01-26 17:43:19.366996
2977,483,1159,2025-10-13,10,188.44,0.0,2026-01-26 17:43:19.366996
2982,1152,802,2024-04-11,7,25.68,0.0,2026-01-26 17:43:19.366996
2986,1191,6,2024-12-23,9,49.36,0.0,2026-01-26 17:43:19.366996
2988,1113,26,2025-10-30,9,245.5,36.24,2026-01-26 17:43:19.366996
2990,168,1195,2024-12-02,6,445.02,31.1,2026-01-26 17:43:19.366996
2993,1167,98,2025-11-17,6,151.46,0.0,2026-01-26 17:43:19.366996
2999,1027,1137,2024-03-16,10,468.94,0.0,2026-01-26 17:43:19.366996
3005,182,1118,2025-06-05,9,151.86,0.0,2026-01-26 17:43:19.366996
3008,74,425,2024-10-20,5,232.54,0.0,2026-01-26 17:43:19.366996
3009,53,1034,2024-05-07,9,268.43,40.29,2026-01-26 17:43:19.366996
3010,1173,174,2024-06-05,4,103.41,0.0,2026-01-26 17:43:19.366996
3017,1183,689,2025-02-22,7,148.45,0.0,2026-01-26 17:43:19.366996
3019,405,853,2025-02-22,3,37.82,13.68,2026-01-26 17:43:19.366996
3022,58,979,2025-09-23,7,50.33,0.0,2026-01-26 17:43:19.366996
3024,221,1163,2024-08-17,9,27.09,10.18,2026-01-26 17:43:19.366996
3027,1192,773,2024-06-17,2,127.96,0.0,2026-01-26 17:43:19.366996
3032,347,1139,2025-07-24,7,314.42,0.0,2026-01-26 17:43:19.366996
3038,407,1159,2025-10-23,6,242.13,0.0,2026-01-26 17:43:19.366996
3042,255,607,2026-01-23,4,38.65,0.0,2026-01-26 17:43:19.366996
3049,996,29,2024-11-28,10,229.835,0.0,2026-01-26 17:43:19.366996
3051,71,1137,2025-07-01,10,251.53,0.0,2026-01-26 17:43:19.366996
3054,128,985,2024-02-29,1,30.46,0.0,2026-01-26 17:43:19.366996
3062,803,1152,2025-07-07,9,380.73,0.0,2026-01-26 17:43:19.366996
3063,792,1111,2024-11-30,4,369.96,0.0,2026-01-26 17:43:19.366996
3068,830,1145,2024-09-03,9,395.15,29.88,2026-01-26 17:43:19.366996
3070,203,1189,2025-03-16,8,151.06,0.0,2026-01-26 17:43:19.366996
3073,774,1142,2024-07-04,1,20.0,0.0,2026-01-26 17:43:19.366996
3075,413,659,2024-10-09,7,157.92,0.0,2026-01-26 17:43:19.366996
3080,79,195,2025-10-26,8,115.36,0.0,2026-01-26 17:43:19.366996
3084,393,1192,2025-02-27,8,398.96,0.0,2026-01-26 17:43:19.366996
3096,574,1138,2025-12-23,1,174.8,0.0,2026-01-26 17:43:19.366996
3098,60,1173,2024-04-22,2,455.34,0.0,2026-01-26 17:43:19.366996
3099,734,847,2024-02-23,3,170.5,41.58,2026-01-26 17:43:19.366996
3100,1015,990,2025-06-10,3,296.43,0.0,2026-01-26 17:43:19.366996
3103,1109,837,2025-09-13,4,414.35,0.0,2026-01-26 17:43:19.366996
3104,387,265,2025-01-26,4,91.69,0.0,2026-01-26 17:43:19.366996
3106,1104,575,2024-03-02,3,203.41,0.0,2026-01-26 17:43:19.366996
3110,505,1096,2024-03-24,5,229.835,0.0,2026-01-26 17:43:19.366996
3115,1134,91,2025-08-31,1,78.43,0.0,2026-01-26 17:43:19.366996
3119,1116,734,2026-01-20,3,96.43,0.0,2026-01-26 17:43:19.366996
3120,62,1080,2024-03-15,2,265.81,0.0,2026-01-26 17:43:19.366996
3126,240,1133,2024-08-20,8,97.56,0.0,2026-01-26 17:43:19.366996
3131,131,1171,2025-03-11,4,229.835,0.0,2026-01-26 17:43:19.366996
3140,619,660,2025-02-01,6,491.11,0.0,2026-01-26 17:43:19.366996
3142,72,911,2025-11-08,1,253.37,0.0,2026-01-26 17:43:19.366996
169,1192,1070,2025-01-14,5,228.94,0.0,2026-01-26 17:43:19.366996
3152,1197,1129,2024-09-29,7,437.92,13.06,2026-01-26 17:43:19.366996
3157,117,907,2025-03-05,7,161.19,0.0,2026-01-26 17:43:19.366996
3158,1179,726,2025-06-29,9,489.56,0.0,2026-01-26 17:43:19.366996
3163,65,318,2024-06-09,8,128.49,0.0,2026-01-26 17:43:19.366996
3168,789,194,2025-05-13,4,442.53,0.0,2026-01-26 17:43:19.366996
3176,1197,32,2024-10-29,3,86.05,0.0,2026-01-26 17:43:19.366996
3182,730,493,2025-10-29,7,469.21,0.0,2026-01-26 17:43:19.366996
3184,329,625,2024-10-09,3,432.61,0.0,2026-01-26 17:43:19.366996
3185,1092,475,2025-11-02,7,459.14,0.0,2026-01-26 17:43:19.366996
3186,1139,42,2025-01-30,10,47.07,0.0,2026-01-26 17:43:19.366996
3196,442,1111,2025-08-10,6,339.1,0.0,2026-01-26 17:43:19.366996
3197,1005,792,2024-12-09,2,475.02,0.0,2026-01-26 17:43:19.366996
3204,208,1149,2025-07-07,3,150.73,0.0,2026-01-26 17:43:19.366996
3206,159,77,2025-08-21,10,426.27,0.0,2026-01-26 17:43:19.366996
3208,1144,31,2025-10-29,4,288.09,0.0,2026-01-26 17:43:19.366996
3209,753,703,2024-04-14,2,366.71,0.0,2026-01-26 17:43:19.366996
3211,311,1124,2024-10-14,5,6.79,0.0,2026-01-26 17:43:19.366996
3221,109,1198,2024-11-23,4,199.03,0.0,2026-01-26 17:43:19.366996
3240,677,1193,2025-08-18,5,327.92,0.0,2026-01-26 17:43:19.366996
53,1102,261,2025-09-23,6,338.03,0.0,2026-01-26 17:43:19.366996
3252,874,46,2024-01-27,3,243.78,0.0,2026-01-26 17:43:19.366996
3258,1184,519,2025-03-28,3,164.05,0.0,2026-01-26 17:43:19.366996
3259,69,143,2025-10-14,10,112.64,9.58,2026-01-26 17:43:19.366996
3262,432,945,2025-05-13,3,229.835,0.0,2026-01-26 17:43:19.366996
3263,422,1150,2025-07-07,9,229.835,0.0,2026-01-26 17:43:19.366996
3276,1168,274,2024-10-28,3,62.31,0.0,2026-01-26 17:43:19.366996
3279,1193,885,2025-08-02,8,144.42,47.68,2026-01-26 17:43:19.366996
3281,516,1183,2025-12-29,8,101.17,0.0,2026-01-26 17:43:19.366996
3283,1178,1159,2025-01-08,2,218.63,0.0,2026-01-26 17:43:19.366996
3287,566,1157,2025-06-10,8,406.48,0.0,2026-01-26 17:43:19.366996
3293,1069,1117,2025-06-05,3,412.38,27.17,2026-01-26 17:43:19.366996
3294,269,14,2025-07-16,3,229.835,0.0,2026-01-26 17:43:19.366996
3297,639,1102,2024-03-18,3,372.68,0.0,2026-01-26 17:43:19.366996
3298,1113,226,2025-09-16,5,68.56,9.17,2026-01-26 17:43:19.366996
3309,1049,1116,2024-05-06,9,235.77,0.0,2026-01-26 17:43:19.366996
3311,1057,461,2024-07-29,7,86.49,19.57,2026-01-26 17:43:19.366996
3313,1189,463,2025-11-17,5,450.38,0.0,2026-01-26 17:43:19.366996
3320,741,1185,2025-10-14,10,393.91,0.0,2026-01-26 17:43:19.366996
3329,41,332,2024-12-28,7,132.62,0.0,2026-01-26 17:43:19.366996
3337,381,909,2025-07-06,8,244.03,0.0,2026-01-26 17:43:19.366996
3338,1005,1135,2024-03-27,8,474.5,0.0,2026-01-26 17:43:19.366996
3344,104,1147,2025-10-13,4,332.45,33.88,2026-01-26 17:43:19.366996
3348,1082,336,2025-01-15,3,20.7,0.0,2026-01-26 17:43:19.366996
3350,782,828,2025-02-12,8,229.835,0.0,2026-01-26 17:43:19.366996
3355,806,722,2025-12-01,8,438.72,0.0,2026-01-26 17:43:19.366996
3356,906,633,2025-10-08,3,229.835,7.56,2026-01-26 17:43:19.366996
3361,131,1196,2024-07-26,2,300.27,0.0,2026-01-26 17:43:19.366996
3362,1180,1133,2024-11-30,1,20.0,0.0,2026-01-26 17:43:19.366996
3367,1044,844,2026-01-07,9,348.92,10.78,2026-01-26 17:43:19.366996
3382,1111,895,2025-07-31,9,225.77,0.0,2026-01-26 17:43:19.366996
3384,1127,1081,2025-05-30,3,211.46,5.28,2026-01-26 17:43:19.366996
3386,118,1109,2026-01-02,3,20.0,34.43,2026-01-26 17:43:19.366996
3387,311,1176,2025-04-20,3,433.93,0.0,2026-01-26 17:43:19.366996
3390,1187,394,2025-10-23,5,379.48,0.0,2026-01-26 17:43:19.366996
3391,769,353,2024-09-04,4,140.54,0.0,2026-01-26 17:43:19.366996
3392,1109,139,2025-04-20,5,181.41,0.0,2026-01-26 17:43:19.366996
3395,1090,849,2024-03-14,1,26.27,0.0,2026-01-26 17:43:19.366996
3400,356,1193,2024-12-02,2,114.2,0.0,2026-01-26 17:43:19.366996
3412,854,280,2025-01-30,2,280.52,0.0,2026-01-26 17:43:19.366996
3414,1126,507,2026-01-09,5,9.83,49.6,2026-01-26 17:43:19.366996
3415,1101,1028,2025-02-15,8,354.73,0.0,2026-01-26 17:43:19.366996
3416,1174,1028,2024-07-26,2,347.05,0.0,2026-01-26 17:43:19.366996
3417,459,35,2025-07-16,5,137.95,0.0,2026-01-26 17:43:19.366996
3421,461,366,2024-04-21,3,96.41,0.0,2026-01-26 17:43:19.366996
3425,379,734,2025-05-19,8,350.11,0.0,2026-01-26 17:43:19.366996
3426,889,310,2024-12-18,2,423.84,0.0,2026-01-26 17:43:19.366996
3430,88,250,2025-02-06,4,27.16,0.0,2026-01-26 17:43:19.366996
3431,1132,1183,2024-08-18,2,349.68,0.0,2026-01-26 17:43:19.366996
3432,955,1177,2025-05-11,2,395.15,0.0,2026-01-26 17:43:19.366996
3437,1135,620,2025-08-31,8,74.04,0.0,2026-01-26 17:43:19.366996
3438,4,70,2025-09-18,9,370.55,0.0,2026-01-26 17:43:19.366996
3440,656,138,2024-08-26,10,91.01,0.0,2026-01-26 17:43:19.366996
33,1187,1119,2025-02-08,3,118.5,0.0,2026-01-26 17:43:19.366996
53,880,649,2025-08-24,6,101.94,0.0,2026-01-26 17:43:19.366996
3447,127,389,2026-01-02,7,376.36,8.22,2026-01-26 17:43:19.366996
3450,1088,1196,2024-03-29,6,129.59,0.0,2026-01-26 17:43:19.366996
3452,956,43,2024-10-10,8,349.07,0.0,2026-01-26 17:43:19.366996
3457,120,252,2024-04-04,10,105.29,0.0,2026-01-26 17:43:19.366996
3461,582,137,2024-10-21,5,268.54,0.0,2026-01-26 17:43:19.366996
3472,1068,372,2025-02-05,9,283.71,0.0,2026-01-26 17:43:19.366996
3474,211,458,2025-01-20,8,223.37,0.0,2026-01-26 17:43:19.366996
3476,1183,629,2024-09-09,4,233.96,0.0,2026-01-26 17:43:19.366996
3478,1181,1119,2025-09-08,3,218.78,45.49,2026-01-26 17:43:19.366996
3481,575,827,2025-02-15,7,128.43,45.4,2026-01-26 17:43:19.366996
3483,178,802,2024-10-03,4,410.47,0.0,2026-01-26 17:43:19.366996
3485,111,130,2024-09-17,4,121.29,0.0,2026-01-26 17:43:19.366996
3489,917,849,2025-08-28,2,75.69,0.0,2026-01-26 17:43:19.366996
3490,502,88,2024-02-27,3,16.69,0.0,2026-01-26 17:43:19.366996
3494,171,1102,2024-07-10,10,229.835,38.13,2026-01-26 17:43:19.366996
3499,728,1159,2025-07-08,10,286.71,0.0,2026-01-26 17:43:19.366996
3500,1194,820,2024-04-19,5,496.36,0.0,2026-01-26 17:43:19.366996
3501,1174,333,2024-12-10,3,470.09,0.0,2026-01-26 17:43:19.366996
3505,779,1080,2025-11-13,1,164.19,0.0,2026-01-26 17:43:19.366996
71,1179,649,2024-02-23,5,472.12,0.0,2026-01-26 17:43:19.366996
3511,1160,1042,2025-03-28,7,429.28,0.0,2026-01-26 17:43:19.366996
190,1158,152,2025-08-06,4,145.25,0.0,2026-01-26 17:43:19.366996
3518,90,570,2025-03-26,6,486.03,0.0,2026-01-26 17:43:19.366996
3519,1170,575,2025-02-14,7,68.54,0.0,2026-01-26 17:43:19.366996
3526,1120,200,2024-04-08,10,360.59,0.0,2026-01-26 17:43:19.366996
3527,1157,301,2024-02-09,5,396.24,0.0,2026-01-26 17:43:19.366996
3531,40,527,2025-09-03,1,185.3,0.0,2026-01-26 17:43:19.366996
3542,1037,1102,2024-11-03,9,372.14,0.0,2026-01-26 17:43:19.366996
3549,24,1194,2024-10-13,3,350.96,0.0,2026-01-26 17:43:19.366996
3550,160,357,2024-02-05,7,155.3,0.0,2026-01-26 17:43:19.366996
3554,64,863,2025-05-13,10,53.28,0.0,2026-01-26 17:43:19.366996
3556,1145,759,2025-09-30,3,362.9,0.0,2026-01-26 17:43:19.366996
3559,1113,680,2024-04-07,5,122.01,0.0,2026-01-26 17:43:19.366996
3561,114,1126,2026-01-08,3,334.41,0.0,2026-01-26 17:43:19.366996
3565,1140,202,2024-06-26,8,110.9,4.06,2026-01-26 17:43:19.366996
3567,261,844,2024-12-22,10,20.0,0.0,2026-01-26 17:43:19.366996
3574,25,195,2025-04-26,2,173.87,0.0,2026-01-26 17:43:19.366996
3577,950,979,2024-10-14,2,491.67,0.0,2026-01-26 17:43:19.366996
3581,820,1160,2024-11-14,4,229.835,0.0,2026-01-26 17:43:19.366996
3582,280,494,2025-02-17,2,60.0,0.0,2026-01-26 17:43:19.366996
3585,32,1096,2025-07-03,1,95.92,0.0,2026-01-26 17:43:19.366996
64,515,1190,2024-03-07,7,296.88,0.0,2026-01-26 17:43:19.366996
3597,1172,516,2025-07-06,6,424.63,0.0,2026-01-26 17:43:19.366996
3600,366,891,2024-03-21,8,250.74,0.0,2026-01-26 17:43:19.366996
3601,1156,420,2025-07-15,5,225.55,0.0,2026-01-26 17:43:19.366996
3606,960,141,2025-05-12,9,52.35,0.0,2026-01-26 17:43:19.366996
3608,799,1151,2025-12-24,9,229.835,0.0,2026-01-26 17:43:19.366996
3610,437,1149,2024-05-09,9,293.41,20.66,2026-01-26 17:43:19.366996
3611,886,1182,2025-01-24,4,192.95,0.0,2026-01-26 17:43:19.366996
3613,411,645,2025-10-03,1,113.98,0.0,2026-01-26 17:43:19.366996
3615,948,1128,2024-05-21,6,236.04,0.0,2026-01-26 17:43:19.366996
3620,453,383,2024-07-13,7,229.51,0.0,2026-01-26 17:43:19.366996
3627,727,734,2024-10-19,5,188.85,6.69,2026-01-26 17:43:19.366996
3631,573,828,2024-07-18,5,26.52,0.0,2026-01-26 17:43:19.366996
3638,853,1112,2024-03-28,9,455.96,0.0,2026-01-26 17:43:19.366996
3643,719,1162,2025-12-28,6,112.69,0.0,2026-01-26 17:43:19.366996
3658,199,1131,2025-04-03,2,60.91,0.0,2026-01-26 17:43:19.366996
3659,191,891,2024-02-12,2,98.06,0.0,2026-01-26 17:43:19.366996
3660,951,718,2024-10-23,3,41.32,0.0,2026-01-26 17:43:19.366996
3664,1021,1164,2025-08-16,3,375.55,0.0,2026-01-26 17:43:19.366996
3675,78,790,2025-07-02,9,153.96,0.0,2026-01-26 17:43:19.366996
3676,1176,782,2024-02-17,2,176.12,0.0,2026-01-26 17:43:19.366996
3677,1108,1023,2024-02-11,4,228.5,0.0,2026-01-26 17:43:19.366996
3678,278,1122,2025-04-23,8,17.32,9.22,2026-01-26 17:43:19.366996
3679,1147,426,2024-08-22,8,442.64,0.0,2026-01-26 17:43:19.366996
