transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount
2793,745,943,2025-08-20,8.0,46.66,0.0
110,377,289,2024-11-19,5.0,108.51,0.0
2795,88,760,2024-08-12,9.0,314.36,15.73
2796,759,127,2025-07-04,0.0,228.27,4.59
2797,735,663,2025-12-24,3.0,175.54,26.59
74,969,830,2024-10-10,10.0,-20.0,17.85
2799,718,299,2025-04-25,6.0,,0.0
2800,1063,900,2024-07-08,6.0,86.99,0.0
2801,549,337,2024-02-16,6.0,324.8,0.0
2802,46,943,2025-04-17,7.0,-20.0,0.0
2803,924,613,2024-09-12,9.0,353.33,0.0
2804,1188,483,2025-12-28,7.0,-20.0,0.0
2805,745,555,2024-04-12,5.0,117.49,33.96
2806,264,437,2025-10-21,7.0,205.66,0.0
2807,77,86,2024-05-18,3.0,56.4,0.0
2808,56,257,2024-02-10,8.0,388.9,0.0
111,28,515,2024-08-15,3.0,0.0,0.0
2810,456,884,2025-11-27,5.0,398.22,36.73
2811,1108,921,2025-03-10,8.0,0.0,0.0
140,952,448,2024-07-07,,-20.0,0.0
2813,520,687,2024-02-19,8.0,219.5,0.0
2814,1168,593,2024-04-22,2.0,271.1,0.0
2815,885,1185,2023-99-99,10.0,61.62,33.57
2816,266,976,2025-12-10,,,0.0
87,103,743,2025-01-14,-3.0,399.19,0.0
2818,59,24,2025-12-20,3.0,,0.0
2819,1185,180,2026-01-15,0.0,296.23,0.0
2820,404,253,2025-09-24,6.0,233.66,0.0
2821,540,1023,2024-06-01,2.0,235.8,0.0
2822,834,584,2025-11-01,5.0,367.81,0.0
2823,800,782,2025-01-25,5.0,197.91,0.0
2824,106,830,2024-02-05,5.0,368.9,0.0
2825,126,492,2024-08-11,3.0,390.36,0.0
2826,96,1013,2025-01-10,1.0,206.87,0.0
2827,334,86,2025-02-19,7.0,347.1,0.0
2828,489,28,2025-11-01,10.0,345.11,0.0
2829,1089,52,2024-08-14,1.0,,0.0
2830,592,861,2024-05-01,5.0,141.64,0.0
2831,513,241,2026-01-12,10.0,90.54,0.0
2832,669,38,2025-02-22,5.0,246.22,0.0
2833,382,222,2025-12-19,1.0,74.4,42.66
2834,673,785,2024-03-13,10.0,202.97,0.0
2835,1181,373,2024-10-20,8.0,383.94,0.0
2836,580,811,2025-06-04,0.0,150.7,0.0
2837,317,1069,2025-05-03,7.0,284.52,0.0
2838,707,587,2024-05-28,4.0,46.76,0.0
2839,508,445,2024-04-23,6.0,304.57,0.0
2840,1002,36,2025-07-09,4.0,334.96,0.0
2841,607,291,2025-01-12,5.0,0.0,0.0
2842,717,541,2023-99-99,9.0,49.25,0.0
2843,494,284,2025-01-20,1.0,210.1,0.0
2844,892,290,2024-02-13,7.0,209.9,0.0
2845,83,157,2025-01-26,9.0,0.0,0.0
2846,569,544,2024-12-13,0.0,458.8,0.0
2847,983,306,2026-01-17,7.0,391.5,0.0
2848,306,46,2025-10-05,-3.0,55.12,21.16
2849,186,349,2023-99-99,9.0,279.66,0.0
2850,621,1166,2025-09-08,2.0,441.23,14.24
2851,629,1180,2024-05-27,3.0,199.8,0.0
2852,34,673,2025-11-02,5.0,-20.0,42.59
2853,331,1195,2024-10-20,1.0,0.0,1.53
2854,399,345,2024-07-30,4.0,90.83,0.0
2855,725,1145,2025-12-03,9.0,248.59,0.0
2856,796,479,2025-11-27,4.0,201.74,0.0
2857,371,1152,2024-11-30,7.0,132.16,0.0
2858,763,871,2025-02-21,-3.0,144.0,0.0
2859,250,902,2025-04-03,4.0,237.73,0.0
2860,1078,1186,2024-05-03,8.0,83.08,28.04
2861,1131,760,2025-03-06,9.0,443.25,0.0
2862,929,1041,2025-04-21,10.0,21.41,0.0
2863,1180,846,2024-04-10,9.0,299.75,41.81
2864,586,274,2024-08-04,2.0,29.63,0.0
2865,220,6,2025-11-27,2.0,113.63,0.0
2866,215,282,2024-10-09,1.0,202.05,0.0
2867,378,1032,2024-05-21,-3.0,235.9,0.0
2868,1113,630,2024-11-16,7.0,181.76,0.0
2869,1129,139,2025-06-09,10.0,-20.0,0.0
2870,257,987,2024-03-20,2.0,173.26,0.0
2871,1078,403,2025-12-25,1.0,212.54,0.0
2872,892,761,2025-01-14,4.0,250.03,0.0
2873,233,123,2024-08-22,9.0,150.95,0.0
2874,467,38,2025-10-26,3.0,77.24,0.0
2875,861,649,2023-99-99,1.0,301.26,0.0
2876,479,114,2025-11-02,6.0,8.42,8.91
2877,459,793,2024-05-25,-3.0,365.28,40.64
2878,799,1164,2025-09-15,5.0,292.83,0.0
2879,663,387,2024-03-17,,258.06,0.0
2880,1110,624,2024-07-10,3.0,279.8,0.0
2881,752,40,2024-06-07,6.0,343.48,0.0
2882,1014,939,2024-09-01,5.0,232.19,0.0
2883,665,276,2025-12-28,4.0,332.1,24.0
2884,686,377,2023-99-99,2.0,336.75,37.17
2885,434,482,2025-06-30,1.0,76.97,0.0
2886,827,1034,2025-11-09,-3.0,305.12,0.0
2887,762,211,2024-11-07,1.0,116.11,0.0
2888,201,95,2025-06-15,6.0,394.35,0.0
2889,853,178,2024-02-05,6.0,,0.0
2890,529,912,2025-05-19,5.0,131.03,0.0
105,360,518,2024-12-07,8.0,410.08,41.34
2892,655,444,2025-01-14,5.0,340.73,0.0
2893,914,552,2024-04-28,-3.0,482.44,34.73
2894,241,961,2024-12-27,2.0,193.18,0.0
2895,531,928,2025-08-10,7.0,-20.0,0.0
2896,1087,113,2025-04-05,1.0,70.93,0.0
2897,310,13,2025-08-20,0.0,81.12,24.33
2898,839,766,2025-12-11,7.0,257.0,0.0
2899,794,246,2025-07-22,9.0,163.4,0.0
2900,995,809,2026-01-10,1.0,103.17,0.0
2901,910,41,2024-11-03,6.0,40.22,0.0
2902,271,986,2023-99-99,,25.78,0.0
2903,672,626,2024-07-30,2.0,35.8,0.0
2904,419,268,2025-03-11,3.0,233.34,0.0
2905,420,425,2025-06-12,8.0,65.52,0.0
2906,312,839,2024-02-20,6.0,305.2,0.0
2907,50,1024,2025-05-02,2.0,89.55,0.0
2908,119,158,2024-10-24,1.0,49.62,0.0
2909,438,338,2026-01-07,4.0,467.36,0.0
2910,307,485,2025-09-18,8.0,332.5,0.0
2911,1180,345,2025-05-14,1.0,44.19,44.93
2912,1167,423,2026-01-24,1.0,126.81,0.0
47,447,658,2025-03-07,4.0,378.66,0.0
2914,1025,740,2025-07-01,-3.0,88.92,0.0
2915,268,149,2023-99-99,10.0,77.51,0.0
2916,876,7,2025-11-16,2.0,457.77,26.47
2917,99,186,2025-11-25,7.0,165.06,0.0
2918,731,949,2026-01-03,,137.76,0.0
2919,1116,733,2024-09-28,1.0,438.45,0.0
2920,1012,725,2024-01-31,6.0,229.59,0.0
2921,149,146,2025-10-31,6.0,134.33,0.0
186,7,1111,2024-05-08,2.0,174.29,0.0
2923,784,568,2025-07-27,3.0,433.52,0.0
2924,834,671,2024-06-21,5.0,14.02,0.0
2925,83,425,2024-12-31,1.0,12.76,0.0
2926,644,203,2024-11-10,2.0,60.1,0.0
2927,833,1125,2024-06-14,8.0,256.22,33.69
2928,764,733,2025-05-11,8.0,327.45,0.0
2929,819,51,2023-99-99,3.0,170.21,0.0
2930,357,891,2025-09-03,8.0,246.45,1.85
2931,1200,69,2025-06-25,4.0,410.75,0.0
2932,301,672,2024-03-18,4.0,67.13,0.0
2933,995,869,2025-08-20,2.0,0.0,37.83
2934,905,387,2025-01-18,5.0,496.5,0.0
2935,1168,155,2024-05-29,10.0,8.34,0.0
2936,533,604,2025-07-14,3.0,-20.0,0.0
2937,398,800,2024-02-22,10.0,,0.0
2938,545,3,2025-02-10,3.0,279.8,0.0
2939,529,2,2025-10-28,9.0,364.08,0.0
2940,4,854,2025-08-07,7.0,206.4,0.0
2941,1182,731,2024-05-04,5.0,423.63,0.0
2942,3,1029,2025-09-23,10.0,424.62,0.0
2943,840,1021,2023-99-99,6.0,166.26,0.0
2944,113,479,2025-04-03,4.0,493.57,0.0
104,367,894,2025-01-12,,-20.0,0.0
2946,431,815,2025-06-22,4.0,446.78,0.0
2947,19,860,2024-06-18,7.0,259.23,0.0
2948,852,243,2024-02-06,9.0,492.85,33.53
2949,1138,231,2025-06-06,5.0,435.95,0.0
2950,162,949,2025-12-17,10.0,442.27,0.0
2951,561,607,2024-05-25,7.0,359.26,0.0
2952,80,156,2025-08-29,8.0,238.55,0.0
2953,84,843,2024-11-22,2.0,439.32,16.49
2954,649,279,2024-07-18,3.0,243.05,0.0
2955,84,95,2026-01-05,10.0,490.41,0.0
2956,629,82,2024-04-15,4.0,360.23,0.0
2957,202,1132,2025-12-22,9.0,497.1,12.56
2958,1043,1075,2025-08-27,0.0,109.81,0.0
2959,667,314,2025-08-02,7.0,,0.0
2960,1196,840,2025-04-13,2.0,389.92,0.0
2961,818,428,2025-12-31,6.0,166.06,0.0
2962,807,954,2025-07-09,2.0,414.85,0.0
2963,533,923,2023-99-99,5.0,469.14,0.0
2964,59,623,2024-08-01,8.0,188.73,0.0
2965,76,145,2024-02-23,5.0,466.65,0.0
160,17,1112,2024-09-17,9.0,199.28,0.0
2967,856,782,2024-11-07,0.0,276.73,0.0
2968,840,699,2024-03-30,5.0,281.72,0.0
2969,910,126,2024-06-02,6.0,497.72,0.0
118,1053,258,2023-99-99,,280.25,0.0
2971,987,1182,2024-11-16,3.0,235.5,47.68
2972,670,990,2026-01-02,1.0,158.58,0.0
126,1097,937,2024-04-07,4.0,351.95,8.22
2974,456,735,2024-05-07,2.0,-20.0,0.0
2975,395,720,2024-09-07,3.0,-20.0,0.0
2976,1149,218,2023-99-99,0.0,61.15,0.0
2977,483,1159,2025-10-13,10.0,188.44,0.0
2978,341,323,2025-05-16,3.0,190.67,17.57
2979,1127,107,2024-11-23,,,0.0
2980,988,884,2024-05-01,,50.31,0.0
2981,1083,1016,2025-02-25,9.0,201.29,0.0
2982,1152,802,2024-04-11,7.0,25.68,0.0
2983,85,272,2024-07-15,5.0,0.0,0.0
2984,184,1045,2024-04-28,3.0,436.06,0.0
113,97,75,2025-12-08,6.0,147.9,0.0
2986,1191,6,2024-12-23,9.0,49.36,0.0
2987,390,702,2025-11-14,2.0,476.86,0.0
2988,1113,26,2025-10-30,9.0,245.5,36.24
2989,576,406,2024-05-14,0.0,281.42,0.0
2990,168,1195,2024-12-02,6.0,445.02,31.1
2991,1065,460,2025-10-07,9.0,454.27,0.0
2992,394,476,2025-05-10,5.0,0.0,0.0
2993,1167,98,2025-11-17,6.0,151.46,0.0
2994,64,699,2025-09-10,8.0,49.44,0.0
2995,221,224,2025-07-22,8.0,72.8,0.0
2996,355,245,2024-05-28,5.0,117.44,0.0
2997,973,953,2024-09-01,2.0,105.58,21.45
2998,513,27,2025-03-10,1.0,85.98,0.0
2999,1027,1137,2024-03-16,10.0,468.94,0.0
3000,499,188,2024-04-06,2.0,179.88,0.0
3001,182,430,2024-04-25,4.0,0.0,14.58
3002,161,144,2025-02-26,9.0,129.94,11.68
80,929,52,2024-06-07,,129.14,0.0
3004,425,948,2024-07-16,-3.0,50.86,41.12
3005,182,1118,2025-06-05,9.0,151.86,0.0
3006,125,220,2025-01-07,10.0,159.28,1.59
3007,222,742,2025-06-13,8.0,232.95,0.0
3008,74,425,2024-10-20,5.0,232.54,0.0
3009,53,1034,2024-05-07,9.0,268.43,40.29
3010,1173,174,2024-06-05,4.0,103.41,0.0
3011,3,532,2025-10-13,3.0,465.98,0.0
3012,74,967,2025-11-09,2.0,293.1,0.0
3013,24,68,2024-09-14,5.0,204.95,0.0
65,1136,592,2024-02-08,,169.16,0.0
3015,483,454,2025-09-24,,21.77,0.0
3016,442,890,2025-08-29,1.0,172.86,0.0
3017,1183,689,2025-02-22,7.0,148.45,0.0
3018,320,133,2024-11-17,,142.72,0.0
3019,405,853,2025-02-22,-3.0,37.82,13.68
3020,1041,906,2025-01-02,-3.0,89.85,0.0
3021,517,386,2025-06-05,10.0,140.76,0.0
3022,58,979,2025-09-23,7.0,50.33,0.0
3023,1057,1013,2024-07-20,9.0,331.69,0.0
3024,221,1163,2024-08-17,9.0,27.09,10.18
3025,430,192,2025-07-28,9.0,135.34,0.0
3026,154,779,2026-01-18,9.0,465.02,0.0
3027,1192,773,2024-06-17,2.0,127.96,0.0
3028,295,1009,2025-05-31,2.0,371.39,0.0
3029,136,272,2024-09-28,1.0,118.19,12.93
3030,1027,315,2025-08-13,8.0,388.51,0.0
3031,205,533,2024-01-31,8.0,243.42,0.0
3032,347,1139,2025-07-24,7.0,314.42,0.0
3033,838,387,2025-10-15,7.0,267.77,0.0
3034,50,509,2024-03-28,5.0,451.99,0.0
3035,137,646,2025-12-02,8.0,153.19,0.0
3036,58,907,2023-99-99,9.0,453.26,0.0
3037,261,303,2024-12-12,3.0,108.64,0.0
3038,407,1159,2025-10-23,6.0,242.13,0.0
3039,853,427,2024-11-29,0.0,394.89,0.0
3040,275,776,2025-10-14,-3.0,140.38,0.0
3041,764,474,2026-01-18,6.0,9.52,0.0
3042,255,607,2026-01-23,4.0,38.65,0.0
3043,400,171,2025-01-02,6.0,256.59,0.0
3044,571,812,2025-02-19,5.0,0.0,0.0
3045,570,115,2024-10-01,2.0,470.19,0.0
3046,638,393,2025-01-04,8.0,250.77,0.0
3047,352,426,2025-02-01,3.0,73.19,0.0
3048,171,102,2024-02-06,3.0,0.0,0.0
3049,996,29,2024-11-28,10.0,,0.0
3050,743,219,2024-12-28,6.0,391.82,0.0
3051,71,1137,2025-07-01,10.0,251.53,0.0
3052,571,164,2024-12-26,2.0,341.75,0.0
3053,669,362,2024-05-03,3.0,244.92,0.0
3054,128,985,2024-02-29,1.0,30.46,0.0
3055,880,287,2024-02-09,-3.0,292.43,0.0
3056,479,1090,2024-11-04,0.0,242.1,0.0
3057,553,1057,2025-10-02,8.0,174.28,0.0
3058,744,1013,2025-12-23,4.0,64.74,0.0
3059,75,131,2025-05-26,,288.32,0.0
3060,1017,991,2025-07-08,,302.03,0.0
3061,330,480,2024-03-31,4.0,356.59,0.0
3062,803,1152,2025-07-07,9.0,380.73,0.0
3063,792,1111,2024-11-30,4.0,369.96,0.0
3064,145,502,2024-08-20,10.0,130.15,0.0
3065,1120,1114,2023-99-99,4.0,9.69,0.0
3066,384,276,2024-09-18,6.0,308.65,7.14
3067,282,20,2025-05-24,9.0,374.87,0.0
3068,830,1145,2024-09-03,9.0,395.15,29.88
3069,1003,779,2025-09-09,6.0,371.66,0.0
3070,203,1189,2025-03-16,8.0,151.06,0.0
3071,277,1033,2024-11-29,9.0,443.77,0.0
3072,841,167,2026-01-21,3.0,138.43,0.0
3073,774,1142,2024-07-04,1.0,-20.0,0.0
3074,881,977,2023-99-99,8.0,410.33,4.71
3075,413,659,2024-10-09,7.0,157.92,0.0
3076,170,1018,2025-01-08,7.0,476.37,0.0
3077,137,45,2024-02-16,9.0,339.71,0.0
3078,560,109,2026-01-17,6.0,410.68,0.0
3079,961,104,2024-02-25,2.0,297.38,0.0
3080,79,195,2025-10-26,8.0,115.36,0.0
3081,802,1031,2023-99-99,0.0,347.12,18.84
3082,637,32,2025-08-17,4.0,195.59,0.0
3083,524,831,2025-12-16,4.0,279.49,0.0
3084,393,1192,2025-02-27,8.0,398.96,0.0
3085,290,566,2025-10-10,6.0,,0.0
3086,88,149,2024-02-06,8.0,348.1,0.0
3087,570,851,2024-06-01,,46.0,0.0
3088,478,864,2025-05-25,3.0,148.5,0.0
3089,739,448,2025-07-05,1.0,,0.0
3090,984,1051,2026-01-23,8.0,340.8,0.0
3091,359,528,2025-05-29,10.0,60.46,0.0
3092,269,85,2025-03-19,2.0,237.44,0.0
3093,47,54,2025-01-10,7.0,440.28,2.45
3094,921,165,2024-05-14,3.0,214.16,34.39
3095,539,906,2025-02-14,1.0,164.52,42.88
3096,574,1138,2025-12-23,1.0,174.8,0.0
3097,109,939,2024-04-10,1.0,23.62,0.0
3098,60,1173,2024-04-22,2.0,455.34,0.0
3099,734,847,2024-02-23,3.0,170.5,41.58
3100,1015,990,2025-06-10,-3.0,296.43,0.0
3101,200,20,2023-99-99,,194.4,0.0
3102,611,835,2025-03-11,-3.0,52.61,33.9
3103,1109,837,2025-09-13,4.0,414.35,0.0
3104,387,265,2025-01-26,4.0,91.69,0.0
3105,1093,873,2024-11-03,6.0,129.34,0.0
3106,1104,575,2024-03-02,-3.0,203.41,0.0
3107,1029,915,2024-07-24,2.0,435.17,0.0
3108,226,162,2024-08-01,4.0,,0.0
3109,920,370,2025-01-29,5.0,356.51,0.0
3110,505,1096,2024-03-24,5.0,,0.0
3111,145,118,2024-04-10,4.0,330.08,0.0
3112,659,388,2024-06-24,8.0,96.67,0.0
3113,550,1041,2025-07-28,10.0,76.31,0.0
3114,1029,780,2024-11-27,10.0,287.08,28.92
3115,1134,91,2025-08-31,1.0,78.43,0.0
3116,509,671,2024-02-14,10.0,19.56,0.0
3117,244,226,2024-05-26,-3.0,415.63,0.0
3118,957,610,2025-05-01,2.0,58.01,0.0
3119,1116,734,2026-01-20,3.0,96.43,0.0
3120,62,1080,2024-03-15,2.0,265.81,0.0
3121,945,1024,2025-09-22,-3.0,-20.0,0.0
3122,74,1127,2023-99-99,2.0,350.18,0.0
3123,899,894,2025-06-20,6.0,48.1,0.0
3124,760,1008,2025-05-26,10.0,333.32,0.0
3125,107,960,2024-11-14,8.0,117.35,0.0
3126,240,1133,2024-08-20,8.0,97.56,0.0
3127,937,102,2025-02-06,7.0,0.0,0.0
3128,403,426,2023-99-99,4.0,48.54,0.0
3129,242,145,2025-07-07,8.0,159.61,14.77
3130,1087,396,2024-07-23,7.0,125.86,0.0
3131,131,1171,2025-03-11,4.0,,0.0
3132,649,488,2025-08-28,6.0,0.0,0.0
3133,174,145,2024-02-18,6.0,446.77,0.0
3134,990,60,2024-07-22,1.0,208.54,0.0
3135,906,444,2024-08-09,2.0,411.95,36.77
3136,423,1025,2023-99-99,2.0,413.29,0.0
3137,897,954,2024-03-10,8.0,185.79,0.0
3138,274,574,2025-01-12,7.0,159.07,0.0
3139,214,258,2025-09-18,,,0.0
3140,619,660,2025-02-01,6.0,491.11,0.0
3141,377,849,2025-06-13,,296.19,0.0
3142,72,911,2025-11-08,1.0,253.37,0.0
3143,851,398,2024-04-27,2.0,322.1,20.92
3144,1038,953,2024-05-14,9.0,481.68,0.0
3145,1185,1101,2025-10-04,0.0,195.57,0.0
169,1192,1070,2025-01-14,5.0,228.94,0.0
3147,429,1063,2024-12-25,1.0,62.48,0.0
3148,792,346,2024-08-12,1.0,33.35,0.0
3149,592,950,2025-11-29,7.0,301.55,0.0
3150,426,1000,2024-07-08,,137.37,0.0
3151,234,288,2025-09-03,3.0,155.96,0.0
3152,1197,1129,2024-09-29,7.0,437.92,13.06
3153,468,796,2025-04-15,7.0,277.34,28.72
3154,167,1032,2025-11-23,,498.11,0.0
3155,401,1000,2025-08-13,6.0,207.63,21.75
3156,1,148,2025-11-09,6.0,,7.13
3157,117,907,2025-03-05,7.0,161.19,0.0
3158,1179,726,2025-06-29,9.0,489.56,0.0
3159,504,48,2025-02-07,10.0,,0.0
3160,630,669,2025-06-22,9.0,110.29,0.0
3161,1064,705,2025-09-24,5.0,253.35,0.0
3162,833,370,2026-01-23,1.0,65.57,0.0
3163,65,318,2024-06-09,8.0,128.49,0.0
3164,1044,282,2024-03-09,1.0,350.66,0.0
3165,40,991,2024-02-25,6.0,0.0,47.12
3166,201,848,2025-07-06,10.0,498.02,0.0
3167,938,114,2025-11-27,0.0,69.67,0.0
3168,789,194,2025-05-13,4.0,442.53,0.0
3169,908,801,2024-08-31,2.0,154.57,0.0
3170,613,484,2024-05-23,,284.71,0.0
3171,535,1185,2025-08-06,,470.47,0.0
3172,404,442,2025-04-30,6.0,96.34,0.0
3173,529,161,2025-10-23,7.0,330.13,0.0
3174,543,153,2024-04-21,9.0,420.38,0.0
3175,861,603,2024-05-08,2.0,316.15,0.0
3176,1197,32,2024-10-29,3.0,86.05,0.0
56,480,860,2025-01-22,0.0,-20.0,0.0
3178,567,769,2026-01-10,1.0,82.31,0.0
156,657,893,2025-09-07,7.0,,0.0
3180,1033,660,2024-12-17,3.0,-20.0,5.54
3181,737,664,2025-08-09,8.0,23.24,0.0
3182,730,493,2025-10-29,7.0,469.21,0.0
3183,521,1138,2023-99-99,4.0,445.41,0.0
3184,329,625,2024-10-09,3.0,432.61,0.0
3185,1092,475,2025-11-02,7.0,459.14,0.0
3186,1139,42,2025-01-30,10.0,47.07,0.0
3187,297,343,2024-07-23,0.0,361.41,0.0
3188,331,706,2024-04-15,,153.41,0.0
3189,890,26,2023-99-99,8.0,218.48,24.73
3190,185,320,2025-06-05,1.0,207.19,0.0
3191,577,477,2023-99-99,6.0,496.35,0.0
3192,194,30,2025-11-10,8.0,319.73,0.0
3193,397,814,2025-09-05,8.0,170.81,0.0
3194,495,441,2025-12-03,5.0,295.77,0.0
3195,183,699,2024-03-23,6.0,359.67,0.98
3196,442,1111,2025-08-10,6.0,339.1,0.0
3197,1005,792,2024-12-09,2.0,475.02,0.0
3198,699,417,2024-02-23,10.0,479.46,41.69
3199,751,522,2025-10-29,,158.06,18.67
3200,1067,621,2024-09-06,7.0,344.22,0.0
3201,467,593,2025-04-05,4.0,492.01,0.0
3202,913,690,2024-10-20,2.0,365.71,0.0
3203,980,12,2025-01-14,6.0,164.49,0.0
3204,208,1149,2025-07-07,3.0,150.73,0.0
3205,576,898,2024-03-21,1.0,21.27,0.0
3206,159,77,2025-08-21,10.0,426.27,0.0
3207,527,1073,2025-11-25,1.0,483.96,31.16
3208,1144,31,2025-10-29,4.0,288.09,0.0
3209,753,703,2024-04-14,2.0,366.71,0.0
3210,693,79,2024-03-11,3.0,372.09,0.0
3211,311,1124,2024-10-14,5.0,6.79,0.0
3212,625,1004,2025-07-05,4.0,57.96,0.0
3213,1046,746,2024-09-07,7.0,88.16,0.0
3214,941,372,2025-07-15,9.0,-20.0,0.0
3215,301,706,2024-03-14,7.0,91.89,26.81
3216,363,773,2025-03-04,8.0,48.74,27.63
3217,939,1033,2024-10-23,4.0,442.96,0.0
3218,374,293,2025-09-06,5.0,468.2,1.33
3219,94,895,2025-05-10,2.0,325.89,0.0
3220,6,418,2024-04-01,4.0,5.11,0.0
3221,109,1198,2024-11-23,4.0,199.03,0.0
3222,989,5,2024-06-06,2.0,433.92,0.0
3223,933,746,2023-99-99,1.0,439.74,33.09
3224,938,646,2024-10-26,-3.0,,31.21
3225,940,381,2024-05-10,10.0,197.42,10.44
3226,112,925,2024-05-15,10.0,36.35,0.0
3227,913,1092,2023-99-99,8.0,406.25,0.0
3228,1079,161,2025-09-01,5.0,378.53,0.0
3229,434,864,2024-09-29,2.0,49.79,0.0
3230,999,268,2025-03-13,1.0,133.0,0.0
3231,679,203,2025-12-18,7.0,145.64,0.0
3232,834,650,2025-01-24,9.0,132.62,0.0
3233,1165,958,2025-12-28,0.0,20.92,0.0
3234,48,753,2024-12-11,9.0,291.55,0.0
3235,960,1025,2025-03-18,10.0,267.83,0.0
3236,1059,696,2025-03-21,1.0,97.05,0.0
3237,923,245,2025-04-10,5.0,431.96,35.74
3238,494,887,2026-01-25,,204.87,0.3
3239,175,243,2025-05-26,-3.0,28.11,0.0
3240,677,1193,2025-08-18,5.0,327.92,0.0
3241,555,623,2024-09-07,5.0,430.41,0.0
3242,1066,129,2024-02-02,7.0,198.26,0.0
53,1102,261,2025-09-23,6.0,338.03,0.0
3244,551,386,2023-99-99,6.0,234.98,0.0
179,513,949,2024-10-09,9.0,459.56,0.0
3246,547,694,2025-10-09,3.0,165.95,39.16
3247,958,1013,2025-05-03,7.0,210.17,0.0
3248,607,598,2026-01-15,1.0,-20.0,0.0
3249,534,76,2025-11-19,9.0,0.0,0.0
3250,121,376,2025-07-02,0.0,315.68,0.0
3251,1014,171,2025-03-29,7.0,204.81,0.0
3252,874,46,2024-01-27,-3.0,243.78,0.0
3253,704,253,2024-12-06,7.0,439.83,0.0
3254,794,837,2024-08-07,2.0,139.7,0.0
3255,868,925,2026-01-17,10.0,375.54,45.92
3256,123,689,2026-01-25,8.0,290.61,0.0
3257,930,735,2024-12-27,4.0,106.25,0.0
3258,1184,519,2025-03-28,-3.0,164.05,0.0
3259,69,143,2025-10-14,10.0,112.64,9.58
3260,17,231,2024-06-20,1.0,0.0,0.0
3261,1012,555,2025-11-29,4.0,137.51,0.0
3262,432,945,2025-05-13,3.0,0.0,0.0
3263,422,1150,2025-07-07,9.0,,0.0
3264,208,1105,2023-99-99,5.0,122.16,0.0
3265,833,630,2024-11-26,1.0,175.48,43.39
3266,791,501,2025-04-30,6.0,0.0,0.0
3267,238,453,2024-12-24,1.0,248.13,0.0
3268,398,775,2024-07-31,8.0,413.51,0.0
3269,692,186,2024-10-15,10.0,163.75,0.0
3270,815,52,2023-99-99,2.0,398.73,0.0
3271,243,356,2025-11-28,0.0,288.95,0.0
3272,739,775,2025-08-12,6.0,91.51,0.0
3273,718,425,2023-99-99,1.0,95.61,0.0
3274,45,751,2025-03-15,5.0,260.16,41.8
3275,739,180,2025-06-03,1.0,372.29,0.0
3276,1168,274,2024-10-28,3.0,62.31,0.0
3277,224,962,2025-11-04,0.0,218.3,0.0
3278,752,345,2025-02-19,1.0,433.11,0.0
3279,1193,885,2025-08-02,8.0,144.42,47.68
3280,1089,1009,2025-01-30,7.0,66.68,0.0
3281,516,1183,2025-12-29,8.0,101.17,0.0
3282,422,740,2024-12-01,2.0,222.04,0.0
3283,1178,1159,2025-01-08,2.0,218.63,0.0
148,857,162,2025-07-25,4.0,76.52,0.0
3285,725,918,2025-10-25,2.0,336.36,0.0
3286,33,560,2025-11-08,7.0,77.28,0.0
3287,566,1157,2025-06-10,8.0,406.48,0.0
3288,1055,963,2025-05-17,0.0,379.13,0.0
3289,281,829,2024-12-29,8.0,121.97,0.0
3290,695,955,2025-12-06,7.0,26.45,0.0
3291,194,367,2025-01-13,3.0,76.32,0.0
3292,1080,431,2024-07-05,1.0,,0.0
3293,1069,1117,2025-06-05,3.0,412.38,27.17
3294,269,14,2025-07-16,3.0,0.0,0.0
3295,255,55,2024-10-21,3.0,419.51,0.0
3296,926,852,2024-05-02,2.0,170.55,0.0
3297,639,1102,2024-03-18,3.0,372.68,0.0
3298,1113,226,2025-09-16,5.0,68.56,9.17
3299,993,476,2025-11-24,5.0,384.52,0.0
3300,1045,850,2024-11-11,9.0,385.97,0.0
3301,831,957,2024-04-28,10.0,169.25,0.0
3302,1168,16,2023-99-99,7.0,0.0,0.0
3303,155,1080,2023-99-99,3.0,441.5,0.0
3304,951,894,2025-09-06,10.0,214.46,0.0
3305,1043,496,2025-10-17,6.0,467.41,0.54
3306,178,1073,2024-08-02,5.0,467.4,0.0
90,390,694,2024-07-10,9.0,41.13,0.0
3308,377,667,2025-08-25,10.0,-20.0,0.0
3309,1049,1116,2024-05-06,9.0,235.77,0.0
3310,517,1004,2024-10-08,6.0,81.83,0.0
3311,1057,461,2024-07-29,7.0,86.49,19.57
3312,841,584,2025-11-29,9.0,225.64,0.0
3313,1189,463,2025-11-17,5.0,450.38,0.0
3314,845,38,2024-03-03,7.0,274.96,0.0
3315,995,348,2025-03-10,1.0,82.98,0.0
3316,406,900,2024-06-28,3.0,126.36,21.46
3317,802,690,2024-11-27,-3.0,193.5,0.0
3318,321,870,2024-03-03,3.0,104.35,0.0
3319,566,519,2025-11-22,10.0,165.57,0.0
3320,741,1185,2025-10-14,10.0,393.91,0.0
3321,413,91,2024-08-07,10.0,183.15,0.0
3322,500,385,2025-05-17,4.0,28.37,16.46
3323,50,120,2025-05-06,2.0,235.13,0.0
3324,245,283,2025-07-22,-3.0,181.61,0.0
3325,271,765,2024-11-18,8.0,430.95,0.0
3326,141,76,2025-10-27,5.0,67.62,0.0
